uri,labels,speechiness,duration (ms)
spotify:track:3MSRmDOU1SGSQn3Dn8qoel,1,0.0655,215173.0
spotify:track:6YRLMz4DOqNtGCvqGR2E0N,1,0.0277,217807.0
spotify:track:4DkeNKHcmZo2Z0Eb1XcaNC,0,0.11,60693.0
spotify:track:6TEiFwaiHERpdfG6WnGed1,0,0.0383,167987.0
spotify:track:707BRCe5feUySwv7141QeA,3,0.0515,126360.0
spotify:track:0ZP3E9L1I0C6rmD0CAKqDc,0,0.0639,198808.0
spotify:track:4cJOLN346rtOty3UPACsao,0,0.0617,209450.0
spotify:track:6sqQU6gsVZd19w5vsix2QA,0,0.0357,133226.0
spotify:track:5s70gq89f9tU8KTh1NxADi,0,0.0312,130000.0
spotify:track:7xmVSMWPVhLuAbMGmUGq57,0,0.0305,162452.0
spotify:track:1iG3Ly86qPEJu8YgXVu7pS,0,0.0742,185667.0
spotify:track:35xTm85wUskx4VTfH86AUd,1,0.174,129029.0
spotify:track:1djCoU5rvnq2zXFyD2iqq4,0,0.0734,175288.0
spotify:track:1U0nWcWMR1gyHEHBvx5YpW,1,0.211,170975.0
spotify:track:2EBL7buvtIDy2LILZBDEE0,3,0.0359,181243.0
spotify:track:1OtgKfkArIaanXT140hSmQ,0,0.0285,247733.0
spotify:track:1YjDfnmurrPj02xkWeDhEt,0,0.0631,166000.0
spotify:track:35kws6CJNKVy8ZRVRHNzHX,0,0.036,320981.0
spotify:track:6ixkZ2Q9gQeh52C6GxbETg,1,0.0337,269143.0
spotify:track:5nVE45ithgyVocZp5XLAk6,0,0.0353,228460.0
spotify:track:0ASIqnVJvN1GmH1xEBdf2a,0,0.0446,174212.0
spotify:track:5goeUvSplsnWCmkUFmFDgt,1,0.0313,227370.0
spotify:track:6bqB7idfAnJVisSMQA1mZQ,0,0.05,135453.0
spotify:track:1bQ2Jmhyw2Sbehh0YHkcFo,0,0.0619,224427.0
spotify:track:5Qh2q9g7iP4WXZofuX0WXZ,1,0.0587,162944.0
spotify:track:65VhbQdqvozUntjnlFkFbZ,0,0.0389,123609.0
spotify:track:5Yx9t9RgATAtYoHN8gbRM0,0,0.0408,124022.0
spotify:track:2jnOUdpaFKr9koG1Vtbj6v,0,0.0432,95059.0
spotify:track:2K7Kb3d6tv9rakKst8X39Q,0,0.0478,164571.0
spotify:track:1GHjBjnMJQ420waXq6Ut6I,2,0.0461,158573.0
spotify:track:0SDEi2w2vSb1pTtkgoApk2,1,0.0395,139533.0
spotify:track:1QUMpZT7HG6sO3RiBu1LAJ,0,0.0874,165672.0
spotify:track:5NijSs5dAwaIybq1GaRTIe,0,0.065,212992.0
spotify:track:72794Eag03xdy7TO0KNuid,0,0.0393,202200.0
spotify:track:3Yng0l1e1LoQAJ9MwZ2cqu,1,0.187,170706.0
spotify:track:4QzljsoizfscCExqa1CDWN,1,0.176,189546.0
spotify:track:3MR4LAkDi5tY9mYl6QqzUZ,0,0.0372,189412.0
spotify:track:7IpDQcksaT8SxS7vOX4SRm,0,0.0584,196360.0
spotify:track:7Gs3otHnZDq514kFHf0nx7,0,0.257,227809.0
spotify:track:1ZjE0bbhrk7OyQftjaWUxQ,0,0.0369,194135.0
spotify:track:2S3PBAzoPAxnmdOtdEuaLW,1,0.378,267173.0
spotify:track:1IxfE1rd0ngSFP8MSqYiv0,0,0.0567,212571.0
spotify:track:3Ku9kSWtDQPC8bSWpHR7z0,1,0.284,241747.0
spotify:track:4XjnaL1dDauhuvNFz1SLwW,0,0.118,465816.0
spotify:track:3f3cliOygeuUpGRwdohy12,0,0.0882,255066.0
spotify:track:2yCT259s8awbxVuW9bBS31,0,0.152,281250.0
spotify:track:4VWIQS56815lL0Nf2PNtYO,0,0.062,224826.0
spotify:track:4I8vKGh8a0ejTxnzNIObQx,1,0.0668,195846.0
spotify:track:3H3qBumaYj67PT3aMEBvAP,0,0.0569,340493.0
spotify:track:0jq34bzlBreNWsnp8rvlvK,0,0.0446,243307.0
spotify:track:3yNfKtHXZAIUSbL8NM3oZ2,1,0.128,264281.0
spotify:track:1wdKQqDsZ1LTmhQEX407rM,1,0.23,172042.0
spotify:track:5mbLTFP3GSGp1NH1ah2KG9,0,0.0329,199576.0
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,1,0.404,194787.0
spotify:track:6Mfh9o1FjAiA3gU5q21OD6,1,0.609,171165.0
spotify:track:1A8RGlqkdjAfwkXtEgJ7wR,1,0.118,229776.0
spotify:track:7oAuqs6akGnPU3Tb00ZmyM,1,0.085,322000.0
spotify:track:5RHl48vC9W0bnabDTt2jJ7,2,0.199,187757.0
spotify:track:5xGH4fqJwvMynXn3dcmbpr,1,0.271,176653.0
spotify:track:63wKtmUg754umO8SglEL79,1,0.229,184013.0
spotify:track:7yB6GF5kgPEoeGE4EAWiJU,2,0.226,250920.0
spotify:track:2xRyZfWe9bnRfH1ZfhYO98,0,0.102,210177.0
spotify:track:25cUhiAod71TIQSNicOaW3,1,0.175,193147.0
spotify:track:5fBoh0hqi7shM8a8nfPnDB,1,0.23,252053.0
spotify:track:6Nw1WHydftZy2joT2nTiCR,1,0.17,190653.0
spotify:track:5oady7OSE7dH7LHiqmb3Cr,1,0.119,222987.0
spotify:track:28ta3iY9I3zJ4Kr0FrWK9T,1,0.0347,182480.0
spotify:track:4XJRpBOG0bU3Nxnvam3FnC,0,0.214,129480.0
spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,1,0.0575,256080.0
spotify:track:4isk4UYRcmslphcTq61xUg,1,0.149,226360.0
spotify:track:36xxq7VDZZsGwARsn6Clo7,1,0.296,276347.0
spotify:track:6D2tzc8kRnZb7P1lNwMBLH,0,0.0337,223213.0
spotify:track:4imKIkVUzP2Qmf4QeMGrPQ,1,0.14,190027.0
spotify:track:78mXeWyY9ZEqOCkTl3nGfI,0,0.0341,109907.0
spotify:track:0CiRnuzUmOlm2rPxRTD2nY,0,0.033,509427.0
spotify:track:6C9SwoZ5OrxcvkntgA5t8s,1,0.418,240218.0
spotify:track:1c2wTe7doRRk2n1XZe0KAM,0,0.0468,291449.0
spotify:track:4KjnaUNYPwGnJjoeTFlt91,1,0.207,256013.0
spotify:track:6RpunyUP44SDweJPDScLSF,1,0.141,266813.0
spotify:track:59VW8y8ag9vwNNGrztCsMd,0,0.0558,169199.0
spotify:track:2JUqYobT8NvARdPmc4ES2x,0,0.458,66786.0
spotify:track:4Y4St6hl4bOvHzufyZvqlM,0,0.0459,265417.0
spotify:track:0RJD0uJykyJH6vFzz6ufaE,0,0.0493,193761.0
spotify:track:5IdQEHgtmj9th3OkfQKhf8,0,0.124,230017.0
spotify:track:3fcX3E9l1gVnfKeWaEzHHv,1,0.0784,273778.0
spotify:track:2AgnbuzvnfPvq1sAYNB4pj,1,0.377,406983.0
spotify:track:1Uq3IOIy1CUlHUgP6vWpum,1,0.196,226494.0
spotify:track:3BppjiNA28qgcZkKIOctXg,1,0.0981,234759.0
spotify:track:1bHPt3yJY415tlTzYsdLev,0,0.0697,118520.0
spotify:track:0UHB9METy4VCXNgkcGqHqS,1,0.0483,253080.0
spotify:track:4Iam3vZMJCMltFkK9mNruw,0,0.133,240627.0
spotify:track:4Wfe2jloKo95eFVnJEr5N1,0,0.0513,300729.0
spotify:track:2wpIImsIxXpYonnrGr0CdW,0,0.149,136907.0
spotify:track:371H6HjS4SXGbQ9IVfFUIL,0,0.0974,227655.0
spotify:track:0E1GJFHAHBQLNyh7VZqDoZ,0,0.103,226258.0
spotify:track:0SOqMJNpQyB2QkSaZqUQzV,0,0.0496,236207.0
spotify:track:4KVSdwwJ67JHu5s9vIA0zi,0,0.0329,227000.0
spotify:track:12CNybio0Bxean3F3uYugU,1,0.31,175019.0
spotify:track:3hfHn1dCqCwMIffEw4h0CS,1,0.37,163111.0
spotify:track:0OEKGHJFPl3qI3BMsyqhzc,0,0.0428,184159.0
spotify:track:7q1rfAWSkb8AQpZCgEX3jq,0,0.0478,282040.0
spotify:track:6OpU3cvY19M2hFxTbLKy5L,0,0.0363,231681.0
spotify:track:3F2Fp02Tqe5JNDjnLwQXt8,0,0.0339,268973.0
spotify:track:7eDYNlBwRMeFOZHOZ95dZ1,0,0.158,133080.0
spotify:track:1WdvlNe4W8fKgBKb07UXKY,1,0.294,203387.0
spotify:track:5oGw5Q8f87PPAo4bNYJvly,0,0.0405,236120.0
spotify:track:60wIcX7lyEHTyOOryh3Asl,0,0.0425,104024.0
spotify:track:7ydDdvP0VpVLvaK8iG63HH,1,0.0332,219787.0
spotify:track:7aVKQJZwdqyEPkvKSyEuxj,0,0.0397,88187.0
spotify:track:7a60lyI9Wy3eezBpGZ37Ni,2,0.0394,183075.0
spotify:track:2Lwe7PQk7mROzGezTrRVap,0,0.0553,233340.0
spotify:track:4XQQovRSltOGWevTCgacXY,0,0.186,171373.0
spotify:track:6R6ihJhRbgu7JxJKIbW57w,0,0.282,243238.0
spotify:track:4cocLXeDOiFIPBgZCvJ3RF,3,0.0372,143880.0
spotify:track:68s6PAJb8dg4sluSqI6Yld,3,0.043,198000.0
spotify:track:3WxNzemSVXm4YrPPg9UIKy,3,0.0345,150299.0
spotify:track:7oqBNzWOeZj6fS357VaF9l,3,0.033,157406.0
spotify:track:1xm8J6EFMA6N8JDqH8vzuz,3,0.037,235771.0
spotify:track:2qyJG4XyYLCMl3qIWL30ET,3,0.0284,170769.0
spotify:track:58EHyiIcL0fn6SRMoFCL9D,0,0.136,127803.0
spotify:track:3JdcRs53aBDG20OiPBJO9g,3,0.0626,154125.0
spotify:track:5k4L8j34xiEt8C2Pc0iVX6,3,0.398,154500.0
spotify:track:7svJ308NOS6EMHd7D1YZnw,3,0.223,117761.0
spotify:track:3JjyMz84W8PVzIcG6RjyEc,3,0.0745,142500.0
spotify:track:5CM5Z9GvrivuJs50a2T4hM,3,0.0518,151807.0
spotify:track:4htJOhDocLKVyCCKltYR1A,0,0.118,203609.0
spotify:track:16SVKYypol1hEicjvvg71Y,3,0.0496,146160.0
spotify:track:5cvp2jc1sAjpMZyyvHoOHS,0,0.127,125042.0
spotify:track:0CvD9tY3MxAQaZnBqRBanS,3,0.0318,142222.0
spotify:track:1a31jGgyZ5c2d10CPWkGxM,0,0.235,157000.0
spotify:track:7d2xKatEeYoBET0TKj5kyz,3,0.0427,122927.0
spotify:track:0ItJhyuZHvob9TDPeKIRRB,3,0.0786,108522.0
spotify:track:5j6l2MK4cYAkysnBIyhA9G,3,0.042,179375.0
spotify:track:6Yp6bCLd4IWur1yL2Xirrk,3,0.4,166154.0
spotify:track:3AaUlNPJHgRujbvhSq0bxN,3,0.135,150750.0
spotify:track:2gEOTyHlWNhzmfZspHom0i,3,0.164,178000.0
spotify:track:0mkM19QK1ZYcJzBKgY3ckK,3,0.0539,170959.0
spotify:track:43ZYhWQmtLdtgISK8QmBGE,3,0.0419,192000.0
spotify:track:7m0cogTTBLtx7nlvR4aCLi,3,0.0705,129000.0
spotify:track:4k2oxzFZmfw1KXQAwSGiJe,3,0.0373,260000.0
spotify:track:3n1cH3t8cMvBC1lB41lzb5,0,0.12,133135.0
spotify:track:0xrnBMCFJqdxJMyLIhWWue,3,0.132,95210.0
spotify:track:2lL1mdmCo6LsO2JAKoFRw4,3,0.0634,247320.0
spotify:track:6vCHuXOkI5ZxEk8dPnGNJi,3,0.273,165926.0
spotify:track:39rTBAxsQGuJkKC3KCMuaT,3,0.0512,165669.0
spotify:track:7CuAAgv9xeFf1IwM75bwHm,3,0.264,257561.0
spotify:track:4RJaloHvZE0b63LUTPbn6z,0,0.29,123240.0
spotify:track:6Wpz3N9tWADyrphbGMpYAR,3,0.457,189474.0
spotify:track:2gFGyzl3ULRF0xfgJ0ILA2,0,0.0378,162674.0
spotify:track:2hwvLxTTBLo0dJuGjsGIk5,3,0.0711,156942.0
spotify:track:4ChM60UkEITFYHNJnX6BhD,3,0.537,149032.0
spotify:track:690gJU9J12d34iZApDmUZq,3,0.0522,210000.0
spotify:track:44kmtWo5bykg9T3vh1EkvI,3,0.0305,161280.0
spotify:track:2KM9wehCwcM1GDVE0qxNGQ,3,0.0529,256000.0
spotify:track:09Q3a76Fao9rJuSlSIcJ9u,0,0.0689,144500.0
spotify:track:6Ueaikv9p3jrvyRPNpKbw4,3,0.0359,180000.0
spotify:track:6Ft1EN8s8xROpDkT8LXvTC,3,0.0697,191875.0
spotify:track:05EN1f3Tp35O9dmm8ZCxMu,3,0.0985,109125.0
spotify:track:20oR1iRNt7V3u7N276OVTx,3,0.102,171500.0
spotify:track:7bLeWZh56CGyjpgZnl8GD0,3,0.061,184000.0
spotify:track:4XDlW5QgLKZupaJ5VvacsP,3,0.163,148605.0
spotify:track:5LCxSBDG7QturNZXai121P,3,0.0442,162783.0
spotify:track:2EK9n1LkDN91zEmmloXXVI,3,0.0433,139275.0
spotify:track:0rNpm25xLsckCS9JPAgpwP,0,0.0341,218667.0
spotify:track:7r3YomuPdGENjPvKdDbpcI,3,0.0434,146824.0
spotify:track:5TkbqmEphrqOGzXGX6gL9Q,3,0.115,174000.0
spotify:track:1enFfdBsFZZ5gxxopOmqMz,3,0.0434,112000.0
spotify:track:5JorincATulpLj3NMwPdyG,0,0.154,156000.0
spotify:track:7ilw4YshloCOchy6AEXFPw,0,0.159,234127.0
spotify:track:4KXQ8urNvqvr0owWsp1u5e,0,0.0974,152750.0
spotify:track:1RUpIduY5lUjLIh6PtzoUT,3,0.0763,173793.0
spotify:track:6QezDGbUG55L7E7CJxun7F,3,0.0318,183125.0
spotify:track:0bQ3eenvwUusWM7uB9j1fa,3,0.0741,138353.0
spotify:track:2oK8HALogtugALNPGWgtD9,0,0.0426,210000.0
spotify:track:3nUV4gPU9yS4tl2WP9VjGc,0,0.305,147000.0
spotify:track:39hjQ0uNNuOUaqLfFZ0TOn,3,0.0512,139625.0
spotify:track:2WgYWIv7F7DaZVdZyxm84l,3,0.031,155914.0
spotify:track:1ZNBBIqH0beHORllNd3Uud,3,0.0372,168741.0
spotify:track:6do6DJRpylqQ1VfYUcMEZr,3,0.0742,184000.0
spotify:track:4RtqndNwXukBGgurXfqjm2,3,0.061,170667.0
spotify:track:0aFeteSHWKioy7zaHEPRp4,0,0.149,166000.0
spotify:track:3LLNZNPAblcABbbPhUCFAw,3,0.0401,160000.0
spotify:track:2iTkA5WEu1rRZAxmdDvmkf,0,0.0425,152967.0
spotify:track:6N5sUQtcOY2Z73JTEZ7J1w,0,0.24,131867.0
spotify:track:4MnCygno4IyQXYeo9sYPIA,3,0.0487,153253.0
spotify:track:1bW8IKNqSmC4RHihpGaYoc,3,0.057,208193.0
spotify:track:4AGuFUu5ByoPbbFOqqFncE,3,0.0566,158500.0
spotify:track:5sOyLiclfuNUBB3wIKPIwZ,3,0.041,174000.0
spotify:track:6xLcUDukZJiqbnQrYQCHX3,3,0.0478,147692.0
spotify:track:5ky5heM0LU15JChPHHbYQ2,3,0.027,227532.0
spotify:track:20PPy1NAJaJUOAeACqYw7I,3,0.0701,115562.0
spotify:track:6juOttwTtRmS7QaeRFUrDT,3,0.11,130370.0
spotify:track:3gbS6OFQhtQkZaCSUZxydP,3,0.239,93882.0
spotify:track:5jXUAYcJNNutGLXGdxZ3ne,3,0.199,101011.0
spotify:track:0D58Y4Avj6CyLX5JKeA7Rk,3,0.321,155294.0
spotify:track:6oLThd68Qhik4zrT2tDxDl,3,0.0863,185948.0
spotify:track:4fltMrvOC2b8xiKuGmhsCu,3,0.056,102266.0
spotify:track:7EHcs6vVgJtAb2wBOrN2Cb,3,0.0506,136000.0
spotify:track:2HmL7Hp6cEfJq2cqGGkBXh,3,0.0571,137727.0
spotify:track:1kz8yR7pxHC24f50ZVgC6V,3,0.0457,109741.0
spotify:track:4AuBJYL1aL4TWgLZFHWthJ,0,0.173,126204.0
spotify:track:44TRwSFRTFs3utN5WBAvJD,3,0.0482,172308.0
spotify:track:2P5YiR3DKHtni7xvcpcxyi,3,0.0735,153649.0
spotify:track:6tnXXQ4Bf4kKAYxsSyjcuE,3,0.0396,157377.0
spotify:track:6ZTC9TbzqUiud6Jc79slEJ,3,0.247,140000.0
spotify:track:0sVHdl3iytcShWJckubBMu,3,0.0403,222968.0
spotify:track:2fUi9b8VN7fuYd4YuK6yrz,3,0.0625,174000.0
spotify:track:7GuNqEamcJM2y2NtTjyZ8t,3,0.139,120000.0
spotify:track:19JzJOMs4wkuKxY8WEOMea,0,0.0915,122704.0
spotify:track:5DST5kvHrEfDNJuPkWF2GZ,3,0.0435,216137.0
spotify:track:3WjZVGKW202iXdSBFRxFRN,3,0.0572,182120.0
spotify:track:7ag7mE4tKrC7D0JWgSE0Ol,3,0.0466,199509.0
spotify:track:307EjuUtpS6dvDgZBQctsI,3,0.0476,216684.0
spotify:track:63uJnqWbjkLHpaklyaaKpE,3,0.0583,190000.0
spotify:track:5qTQLI4Gv2rpW0SeuipqoE,3,0.0453,167191.0
spotify:track:1BSvp4n1Nm2Jo9REVz7VY8,3,0.0752,195561.0
spotify:track:0B0DqRwvxDcVh5U3loVc8I,3,0.0444,210579.0
spotify:track:4tqzdKgPHRRW4ecbBDDWK2,3,0.0509,190692.0
spotify:track:3NFw1sf63rKIN7BqroViKj,3,0.0852,257954.0
spotify:track:1vGa6rYuYaVy4NErwxAvX1,3,0.0705,188014.0
spotify:track:5Svye6FcG2FliTMkv0o9es,3,0.0475,258512.0
spotify:track:1CjN9Yx18CuOHcZWV1s22q,3,0.0506,217761.0
spotify:track:6yMME8Iy2qF32AB59DTkyq,3,0.0444,207686.0
spotify:track:6TkoshU7S7zuVZxJ6ldpkN,3,0.0395,169849.0
spotify:track:0DC3TnVa2R61KFrOSpHW1r,3,0.0572,131807.0
spotify:track:4YTiuq7k668BDiKnJXdNFH,3,0.0695,170032.0
spotify:track:15MwaGGG8yQApNq6RonEwF,3,0.0848,207766.0
spotify:track:0vyZ6JsRpMeZtlagJVOyl4,3,0.0571,168060.0
spotify:track:3v1Eap9kSPeFV8M5L7A44j,3,0.059,202483.0
spotify:track:5K5jAkxrCeZMx4eU6HELVJ,3,0.043,216944.0
spotify:track:3L3pEI8H9wddrf6PrILYFo,3,0.0444,257138.0
spotify:track:4gCZUDajNcFE4UmDvnwJKN,3,0.0774,174929.0
spotify:track:7bCh61Ta6F4LKq8TS2RKvw,3,0.054,156000.0
spotify:track:0NG1K2zdl9Pwly18jJqw9V,3,0.0601,216569.0
spotify:track:4pO1Hjd9JXIJXzkp2WDqvq,3,0.0537,202530.0
spotify:track:5eWyi9Ge8OHhreb8UW8yBR,3,0.055,196920.0
spotify:track:6oV5ZhVJgWuu0SIomrsTF1,3,0.0559,224027.0
spotify:track:4NnQTFkLDZ2urqLzhK3TTu,3,0.093,185796.0
spotify:track:4092SBhsXaCEhaVzgrJHiT,3,0.0479,146000.0
spotify:track:5rvI8OnfFECfTfvJg6W9yi,3,0.0614,217500.0
spotify:track:3yUU4PTbqS3pP7DB1a1jgj,3,0.0449,153600.0
spotify:track:58i4uqbpeTZWqzWepGVoBv,3,0.0625,175200.0
spotify:track:4oduu1pvV6oSzTVjTtVW9X,3,0.048,194000.0
spotify:track:0vjLe86tUaiHQllzV2C3ec,3,0.0444,141176.0
spotify:track:0ZlcYfGIt20O0MDIP4yR89,3,0.0574,153028.0
spotify:track:4bjmixfFgouDD8SXrYwgK3,3,0.048,246622.0
spotify:track:3mqUY6bJVKasU7OWlNjpdT,3,0.0548,135882.0
spotify:track:4hrea6Ao1gzkmd64eNIbJK,3,0.0445,217297.0
spotify:track:6fAc8u2KLHCQYPWxu5cdh7,3,0.0388,172150.0
spotify:track:7ELSYV6xxfuMrG85wl3muu,3,0.0537,219189.0
spotify:track:3yWnjETmdNtyo5XIpe0Rzk,3,0.0377,167059.0
spotify:track:1Z6JC0dQvDWMXjLIHueg3z,3,0.0326,205846.0
spotify:track:126qjAojAQ50htyo6yGtwF,3,0.0503,218450.0
spotify:track:2FgyKSPfDf2z3aEZpX9pR4,3,0.0647,190914.0
spotify:track:0UFmIaZ4scZxGnkonME3HM,3,0.0623,180815.0
spotify:track:3i6zonzU9v056BadIQbJae,3,0.0688,154772.0
spotify:track:2yYlsK27n6dUkhecRRqi2q,3,0.0723,189970.0
spotify:track:50ibs9NJrgaFOBcjICUTOc,3,0.0621,146514.0
spotify:track:3oTHp6QFnpGVptCIsyZoWg,3,0.0589,194208.0
spotify:track:1cumEKaYa8IwXFwWKEmnoZ,3,0.0533,143073.0
spotify:track:3pjJBLFEuyGIsQkes06e05,3,0.0619,187500.0
spotify:track:4vUqqHLwhRnDQBClOTHpql,3,0.0633,189500.0
spotify:track:4XmbmYIrgawFFZYijsWdQy,3,0.05,196069.0
spotify:track:1xlhtwRjwOIFL8xe1uWVti,3,0.0857,218049.0
spotify:track:0OjaNuRH51hzqukGpXhpqO,3,0.298,191500.0
spotify:track:56Du9dFUJv968Hbu5dxe2w,3,0.0962,206484.0
spotify:track:1elHJz3vjFuVSR8nrhMCsf,3,0.056,203500.0
spotify:track:2eeJA599vIxiJISu6oMFRw,3,0.116,200500.0
spotify:track:4YtGcsMyCJYfwlAtDHw8eY,3,0.0567,205500.0
spotify:track:0d4G2kcUQuXeFEoDainqNU,3,0.0605,188000.0
spotify:track:4IrkF7IXKwgfff5mcAspWU,3,0.0592,223000.0
spotify:track:22LevT2ScGCvioZ4GXyU13,3,0.0706,227704.0
spotify:track:6tu2zLIzboY2Q4k7hNKuyL,3,0.073,145803.0
spotify:track:21oen95B3vYI46tuYoC8UX,3,0.0682,134045.0
spotify:track:2Mac11cr6QvWTHVqLeHKIV,3,0.071,147092.0
spotify:track:0qYVLHBdX7Qh1X4G9u1dEy,3,0.056,218500.0
spotify:track:4LqjF75SMxsPYzyLr54ywc,3,0.0794,306475.0
spotify:track:1PLJpjOEVOGUWrh4uvss4h,3,0.0766,185501.0
spotify:track:1J7QwSW6gWJqpVFI5h4Yvh,3,0.0579,152607.0
spotify:track:5AbBqUOlu9ORqe1uLz0jqd,3,0.0812,186089.0
spotify:track:37qXZuaYfA1WuCBh76ctzr,3,0.0586,164212.0
spotify:track:5XbO4Ph9OfHYBuYaaPZ2wh,3,0.0569,169911.0
spotify:track:5Cesk87psf7nrwgyA6mfo3,3,0.0495,126555.0
spotify:track:4wFvfk3FNkXVXTrLHsBKwn,3,0.0555,135273.0
spotify:track:00aeCnV3yLc3RxuwIIp9Pa,3,0.042,175294.0
spotify:track:4qAcwCF6mx6u8SbpPypEfI,3,0.042,164037.0
spotify:track:18XxXdeywSUk6vx643nioN,3,0.0765,124706.0
spotify:track:0qzw27xd0N2LxeMYn7GgbT,3,0.193,129412.0
spotify:track:6r1oCLRt1USVvGuDUYivUs,3,0.0953,164587.0
spotify:track:7xUYBk4R02IaoCKHYYzHMl,3,0.0569,126250.0
spotify:track:6xfkHyms6sbb6ftEaVvLxZ,3,0.06,163529.0
spotify:track:6iiA4oeo6G9mBK2vos6ZFT,3,0.0444,175250.0
spotify:track:1otkSQzbe3zwI2ELEWFmwW,3,0.0458,205600.0
spotify:track:0mAiNR0u5Ehz2603qSFVqM,3,0.0649,170527.0
spotify:track:5BB9e09egPvWnvsBOMhJzn,3,0.0557,166421.0
spotify:track:58Kle5sWOpsE3btYP6RDyu,3,0.0367,169364.0
spotify:track:27IXrbmHngeGuYEOUHmfnu,3,0.0426,165767.0
spotify:track:3FOiVtSjuNGLWKU9gNrhFs,3,0.0494,163481.0
spotify:track:0zghOOo1Syzb3RaZnhnEB5,3,0.0549,175250.0
spotify:track:7urDSShfcYSdKAllZxcTh7,3,0.0594,171770.0
spotify:track:0q7jNmMdF93ThTyvu2DXSG,3,0.0506,190523.0
spotify:track:3oRmbBvxBHEKn7y55AXlfD,3,0.0531,151362.0
spotify:track:0gAaDMnGnh7xsgNrnZ8vlz,3,0.046,164500.0
spotify:track:6aXgzVR0XAUWg0ytzUK1Eb,3,0.0484,150941.0
spotify:track:7CfC48gyYpT5JwrnXZu5Yn,3,0.0427,143758.0
spotify:track:4fiWZuhwD3FN7FDOphDDSH,3,0.063,175800.0
spotify:track:0MEt8ygt4BZy5LHbZca1HJ,3,0.0622,153178.0
spotify:track:2ItWo8ItoX24ebHX2pnmOl,3,0.0504,158041.0
spotify:track:1pklzTzVaIbfAP61QBQm1a,3,0.0625,182308.0
spotify:track:0D7MRa90k2gFzdwE38mSdK,3,0.0551,154757.0
spotify:track:6FMw5DUM1HZBI9nHUe0i5f,3,0.0676,173400.0
spotify:track:41mugrNXmHTpkWwbj368XU,3,0.0624,176111.0
spotify:track:2pYlsn8a4buYJZxWtBfqTp,3,0.0428,149604.0
spotify:track:65PjbLFWa3sNwOGKYZkosZ,3,0.0405,153277.0
spotify:track:3c4sMIEYLC9yOlfAvNKGfL,3,0.0465,156000.0
spotify:track:7sOT8FRuWvu9LQv4oWRh5L,3,0.0394,162375.0
spotify:track:6kMz73OmKhy604Du3wfNMe,3,0.0487,162900.0
spotify:track:7GaayJelHWW1o0lyTkOFHH,3,0.0618,157242.0
spotify:track:5jfS1umkCHU3LSsSRDzRrf,3,0.0489,164889.0
spotify:track:78sv6AmYs4TZpSOjWKAQzr,3,0.0602,173646.0
spotify:track:6utIEcZZHk4AbF3fBVIlNM,3,0.0594,167500.0
spotify:track:3Tevm1Wt1URLx7h43p2t7Z,3,0.046,166500.0
spotify:track:66QCksfh4IAU0ElpZ7yMXu,3,0.0481,171333.0
spotify:track:1ZHd1OffEsD9D1dpYqTZ8e,3,0.0603,160867.0
spotify:track:6VnmPLXVXizoam6wo3CAse,3,0.047,171500.0
spotify:track:5U9AbrUltRCDoJiJr5HGyN,3,0.0422,187586.0
spotify:track:2uwPd6xAKABBJ1Frw167pL,3,0.0426,168750.0
spotify:track:46qUmJQOtybKgiqFkSsfXY,3,0.0457,160350.0
spotify:track:6sIHXFnhrxz59YfBFChxZl,3,0.0583,178846.0
spotify:track:5GXonCTUVz1dNbzdJTCfiF,3,0.0605,152250.0
spotify:track:7wusOAWyUoc6W1QF8u9y1o,3,0.0584,167045.0
spotify:track:3VUxDjLowkVbLLAtTOu9AY,3,0.0545,156739.0
spotify:track:6HoMqUcNG383QTlBpMR5ps,3,0.0482,172800.0
spotify:track:5SP4NANOzKAzWDStzliHFk,3,0.0333,169854.0
spotify:track:4XSwBN3I26O6cMCtySaq1a,3,0.0389,189926.0
spotify:track:1SjlAcaEyk0yiUijZSdjFm,3,0.0393,143766.0
spotify:track:5cpBpWLSwMIZ4A1MTUjcuC,3,0.0636,212182.0
spotify:track:1YQVMu3Abqup9w25hWsCVH,3,0.0432,157263.0
spotify:track:6mSeHkdthC8WQDycbxJA7D,3,0.0405,167248.0
spotify:track:60hCOjynwQ22QEbF3qV903,3,0.043,192130.0
spotify:track:0kxpu3z8FehvocY5E7Q19d,3,0.0476,172200.0
spotify:track:09bV1mvlG6UTjnwGAuGARt,3,0.0485,191861.0
spotify:track:02mc9AqRHtuYTlEtfUt6Zm,3,0.0468,167620.0
spotify:track:4SXtWleTXVIpuBbR8cRxL6,3,0.0488,169714.0
spotify:track:5tSL3mLYssPgjW8uNAVSQR,3,0.0503,146411.0
spotify:track:6dQO994dHQKFvSeOsvzIhM,3,0.0447,185263.0
spotify:track:5ai2gNCpmZF7FPgvpK8EsH,3,0.0417,165891.0
spotify:track:2zN9eO9sPU0eHWFXnHIMzH,3,0.0473,192000.0
spotify:track:10KX1KoxDquN2oktnTi1xD,3,0.044,178788.0
spotify:track:6huoCseYvTHqr2p8TBbDxz,3,0.053,177000.0
spotify:track:2ihdobBi4gPK0WctwNtcn0,3,0.0388,175385.0
spotify:track:00KTcw8dXiI7Dyxug4S0lt,3,0.0626,154506.0
spotify:track:4Khy2aCLGySwC2b0gDHS0k,3,0.0513,174401.0
